name,modrinth,curseforge,description
,dgDRZrIB,909168,🧱 Mehr als 20 Keramikfragmente hinzugefügt
,45ZcnxUh,867216,"Fügen Sie am Ende BOSS-Fortschrittskorrelation und RPG-Elemente hinzu, um die Geschichte hinter der Zerstörung von Generationen zu erzählen"
,59WpRx9h,664655,Leises Glasbruchgeräusch beim Kunden (Version mit Trommelfellschutz)
,RxVV6ldg,899087,3D-Modellblock-Bewegungs-/Rotations-/Skalierungswerkzeuge hinzugefügt
,BHBFhz0o,977851,"Der Dark Lurker ist eine verdrehte Variante der Höhlenkreatur, die dich unerbittlich jagen wird."
,evMQRxqV,1076861,Fügen Sie dem Modul „Erstellen“ eine dynamische Lichtquelle hinzu
,NBY6AFje,573152,"Eine Reihe von Herzstein-Gegenständen, die es den Spielern ermöglichen, sich gegenseitig zu lokalisieren, wenn sie sie tragen"
,5L9FxTN2,657757,Lebensmittelvergiftung realistisch: Der Verzehr von Rohkost führt zu Vergiftungseffekten unterschiedlicher Intensität
,n7PBO6pb,324863,"👝 Wenn eine Kreatur stirbt, lässt sie alle mögliche Beute fallen (konfigurierbare Menge, Unterstützung für Plünderungsverzauberung)"
,PFVwk20g,468991,"Mod, der das Streicheln freundlicher Kreaturen ermöglicht"
,3L8uJgqy,1039141,Mit dem serverseitigen Modul für Partikeleffekte können Administratoren Partikel über JSON-Dateien anpassen
,JyN7ZHXt,957370,Fügen Sie der Kamera realistische Abdeckungseffekte wie Flecken und Kratzer hinzu
,jD6r2uLf,294574,Unterstützt die Wiedergabe von YouTube-/SoundCloud-/Radio-Live-Übertragungen und anderer Multiplattform-Musik
,d5wz0u1I,990963,"Leitfaden zum Betrug durch Tricks: eine Sammlung kreativer Möglichkeiten, Blut zu verlieren"
,mtfbtanr,695238,🌲 Sie können das Geburtsbiom des Spielers in der neuen Welt festlegen
,P3LO7RT4,433538,Bibliothek mit leichten Schlafmechanismen aus Stoff
,Q5UvqqQd,311927,Perspektivische Animation·Automatische Dritte-Person·Elytra-Rolllinse
,aT3Teaxa,864574,Betreten Sie Tolkiens legendäres Universum – eine Fantasiewelt von „Der Herr der Ringe“ bis „Der Hobbit“!
,wOl8aLro,1100323,"Datengesteuerte Änderung von Artikel-Standardkomponenten! Serverseitige Unterstützung, sofort wirksam durch /reload"
,J6y5L5vM,538686,"Das Bett heilt den Spieler, während er schläft"
,b2T42hfY,844270,"Ein mit mehreren Spielern kompatibler Mod, der es Spielern ermöglicht, Symbole und Beschriftungen für Truhen, Shulker-Boxen, Fässer und andere Behälter festzulegen, ohne dass eine Beschilderung erforderlich ist."
,JIUF2Wb5,1049882,Anzeige der Effektstärke und -dauer zu Statuseffektsymbolen hinzugefügt
,OC5Zubbe,547961,🌱 Nach der Ernte die Anbaufläche unter den Melonenranken noch feucht halten (Wassermelone/Kürbis)
,ySZG5qmQ,984097,Der Felsbrocken kanalisiert die Kraft des Mondes. Aber ist das ein Segen oder ein Fluch?
,U9C1t56l,912522,"Mods inspiriert von The Legend of Zelda: Skyward Sword, Awakening und Ocarina of Time. Begeben Sie sich auf eine Reise, um das Schwert der Göttin zu finden und sein wahres Potenzial als Meisterschwert freizusetzen"
,v2yISwb0,914551,Workbench-Optimierung
,ZMHa3gsI,1114125,"Ein Datenpaket, das den Boss „Annihilation“ auf dem Wynncraft-Server nachbilden soll"
,qDMNVPMf,998354,Dieser seltsame Farbverlauf erscheint in Ihrer Minecraft-Welt
,c5dOxpD8,990177,Legen Sie die Serverkonfigurationsdatei in das gemeinsame Konfigurationsverzeichnis ab!
,g1yXisD2,347529,"⏰ Verwenden Sie die Uhr, um die Spielzeit/Anzahl der gespielten Tage in der Inventaroberfläche anzuzeigen"
,PVVfXcBz,1091821,Waffen in League of Legends
,gEUERjxK,558571,Global aktiviertes Datenpaket wurde standardmäßig allen Welten hinzugefügt
,rpmGvDKs,304077,🙊 Bringen Sie Mobs und Dorfbewohner mit dem Silence Rod zum Schweigen
,6EpIGT2g,634392,"Es wurde ein Fehler behoben, der dadurch verursacht wurde, dass andere Module die Gesundheits-/Absorptionswerte von Entitäten auf NaN festlegten"
,GBeCx05I,531235,Eine Reihe clientseitiger Optimierungstools zur Verbesserung des Minecraft-Erlebnisses
,pXYChc1a,471002,Fügen Sie weitere Musikalben hinzu
,J868sgbE,238761,"Reparaturwerkzeug für synthetische Gitter, Universalwerkzeug, Gießkanne und mehr!"
,7R2BqYPs,1051658,Tools zur Vereinfachung der Entwicklung von Spartan Weaponry-Erweiterungen
,KPVN4aiJ,663273,Verbessern Sie die Bildrate in spielerintensiven Szenen
,SGJfwZzw,881096,Richtungsanzeige der Schadensquelle hinzugefügt
,OmyoZPgm,1086661,Erweitern Sie das Minecraft-Blocksystem im Originalstil
,ljgxd2P8,931210,"CC:Tweaked-Erweiterung – unterstützt hochauflösende Displays, 3D-Grafiken und mehr"
,kEKJH5sW,1018913,"Tagsüber ist alles normal, aber wenn es dunkel wird, werden sie dich jagen. Halte dich von der Dunkelheit fern. Es wird empfohlen, immer eine Taschenlampe dabei zu haben"
,hcLATe7l,502533,Fügen Sie stufenbasierte Bohrer hinzu
,6kI7U1sT,535550,Erweiterte Client-Blöcke/Entitäten/Komponenten/NBT/Tools/ID-Auswahl
,RJ1TZdgN,1085645,Just Leveling und Iron's Spells 'n Spellbooks-Verknüpfungsmodul
,etWvIXet,624669,Leder kann durch Einschmelzen von verfaultem Fleisch gewonnen werden!
,9uICvZTr,341777,"⚰ Senden Sie Benachrichtigungen, wenn Dorfbewohner sterben"
,1d2CrxHN,1070525,Erlaube die Teleportation zum Spawnpunkt!
,YkKeggdl,968891,Spielzeit in der Weltauswahloberfläche anzeigen
,gtEAAkvt,994370,Dekoratives Holzgitter für den Bau
,EDVt0J2I,1010456,"Synthetisieren Sie neue Endertruhen, um zusätzliche Lagerfächer freizuschalten"
,btCrWvHr,536638,"Füge am Ende neue Biome, Kreaturen und mehr hinzu"
,DohVVqgL,813133,Die erste in 23w03a hinzugefügte Seite mit Anleitungen zur Barrierefreiheit beim Start wurde entfernt
,65jTHvHz,380938,Fügen Sie eine beruhigende Funktion zum Auflegen hinzu
,G89SpEyJ,573127,"Verhindern Sie, dass Feldfrüchte/Ackerland mit Füßen getreten werden"
,QYXaSFOk,694188,Mehrere herausfordernde neue Bosse hinzugefügt
,cQPcBgTD,975640,Für Alex's Mobs-Mod zugeschnittene Erweiterung
,bhEwCNbH,785509,Zeigen Sie Ihre Bilder im Spiel!
,oYe4cXFm,620870,Die ultimative Erweiterung der Tranksynthese und -anwendung
,K3I2cKId,1100508,"Vibranium-Werkzeuge/Waffen/Rüstungen (einschließlich Wolfsrüstung), leistungsstarkes 3x3-Bergbauwerkzeug (Vibranium-Streitkolben) und verstärkter Schild"
,6PB3ZJCO,954014,Zeigt die verbleibende Haltbarkeit eines Artikels an
,NHjSAFFN,302544,🛌 Passen Sie die Schlafenszeit der Spieler an
,URKqRflb,534920,Farbiges Wasser zur Dekoration (inkl. Kessel)
,K2YWwbQ8,508695,Lösung für Dorfbewohner-Transaktionsmissbrauch
,Xiv4r347,1022944,⛏️ Sammle sofort die gesamte Erzader ein und das Erz fällt an der Startposition ab. Ein aktualisierter Ersatz für das Venen-Miner-Modul
,khBeKYZg,1013639,Neue prozedural generierte Dungeons hinzugefügt
,FqlAuAzY,1050325,Suchleiste zum Container hinzufügen
,rHqfkN2G,935340,Low-Profile-Version von Sea of Thieves (ernsthaftes Gesicht)
,QmTVMKNG,1018676,Den Schiffswracks der Bedrock Edition wurde Beute hinzugefügt
,9GdSY2FZ,579484,"Der ursprüngliche „Obelisk der Erfahrung“ – nutzt mysteriöse Technologie, um das Erlebnissystem zu transformieren"
,GDD2aMCn,1056527,Das Verhalten im Minecraft-Vollbild-Exklusivmodus wurde optimiert
,7ACsQCnG,570908,Fügen Sie CC:Tweaked neuartige Peripheriegeräte hinzu
,Np7s41ut,563438,🧱 8x komprimierte Blöcke häufig verwendeter Ressourcen
,O87oaOPs,391916,"Erlauben Sie Projektilen wie Pfeilen/Dreizacken, bestimmte Blöcke zu zerstören"
,K5dAmygn,632023,Lassen Sie das Trinkets-Modul wie das Curios-Modul aussehen
,CAASGC7r,563734,"Über 700 Blöcke/Laternen/Tische und Stühle/Ketten hinzugefügt, um die Möbelproduktion und die Dekorationsumwandlung zu unterstützen"
,CahyPDjh,517690,Konfigurierbares Reverse Engineering von Netherwarzenblöcken
,Guh4HXen,898470,"Erlauben Sie, dass Gebäude-/Abenteurergegenstände in der Welt ausgestellt und nicht in Truhen eingeschlossen werden"
,u5J68aYW,525693,Fügen Sie KubeJS-Unterstützung für Okkultismus hinzu
,6n6toXVb,541199,Gemeinsame Bibliothek für alle Iglee42-Module
,VC9P1w0f,1083306,Vereinheitliche das Manasystem des Magiemoduls
,sGezPIC1,832891,Stellen Sie die alte Trankfarbe und die Lichteffekte der Verzauberung wieder her
,RBgVFTCv,955816,Implementieren Sie die Kompatibilität zwischen Expanded Combat und Blue Skies
,Zotbxaw6,866839,[Biom/Raum/Standort]-Bauanforderungen für das Wasserrad und die Windmühle von Create hinzugefügt
,9BgYgXE4,933354,Recyceln Sie verzauberte Eigenschaften aus verzauberten Waffen oder Büchern!
,7E6n9qa8,909161,Begrüßungsbildschirm mit Server-/Welt-/Modpack-Informationen hinzugefügt
,x6jGQw8H,928884,Der Corundum Guard Boss des Corundum Meadows-Moduls der Version 1.16.5 wurde auf 1.19+ portiert und optimiert.
,lt2zd42r,963363,Kernbibliothek für Module der ThreeTAG-Serie
,gHCmhGUV,450144,"🟪 Der Shulker erscheint nach einer konfigurierbaren Verzögerung am Ort des Todes wieder, sodass Sie kontinuierlich Shulker-Granaten erhalten können"
,UkKSoWAV,1097708,Platzierbare Maxwell-Blöcke
,AagJT5ms,472352,Minispieler-Mobs hinzugefügt
,fxaE37Sf,314911,Shulker-Box-Varianten unterschiedlicher Größe für verschiedene Vanilla-Metalle hinzugefügt
,2mq4qabY,989940,Fügen Sie CustomNPC+ GeckoLib-Funktion/Animation und Unterstützung für benutzerdefinierte Modelle hinzu
,hAnl9nbm,1105855,Brückenbibliothek für modulübergreifende Verknüpfung
,raENQypl,237407,Der Wither-Schwierigkeitsgrad passt sich dynamisch dem Spielerlevel an
,kaoDOR6G,454798,"Eine tragbare Werkbank (Gegenstandsform) hinzugefügt, die synthetisiert werden kann, ohne sie zu platzieren"
,tluXynrx,854493,"Es wurde ein Kompass hinzugefügt, der präzise Portalkoordinaten über alle Dimensionen hinweg anzeigt"
,S8F0jey8,985468,Unterstützt das Schmieden alter befestigter Ausrüstung mit Apotheose/Zenith
,LbZWy6od,899614,Farmer's Corn Theme-Erweiterung
,Wse1hTdO,930254,Implementieren Sie die Kompatibilität zwischen Create und Expanded Combat
,Npcn4hpS,447162,Ersetzen Sie den Blockdeklarationsmechanismus durch den Burgbau
,XLd8Sh64,559653,Zeigt den Latenzwert für jeden Player an
,WucESYhb,674456,Ermöglicht die Anwendung derselben Verzauberungen auf Pferderüstungen wie auf Spielerrüstungen
,OtbeKtn3,1024152,Serverfreundlicher Chunk-Loading-Mod
,yzoRWZpp,893150,Verschiedene generierte Gebäude für Bewohnbarkeit/Zerstörung/Erkundung hinzugefügt
,HUZkxNTQ,1026040,Mekanism-Evolution auf 1.20.1 portiert und neue Inhalte hinzugefügt
,qm0tEl8v,1024631,Unterstützt das Platzieren von Gegenständen auf jeder Blockoberfläche (einzelner Block mit mehreren Gegenständen)
,qelfSMnn,982512,Import- und Exportkarten für App Energy 2 hinzugefügt
,iWwn7s9U,347921,🧟‍♂️ Ermöglicht die natürliche Erzeugung von Riesen mit benutzerdefinierter KI (basierend auf Zombie-Mechaniken)
,gGISxfXy,917571,Derselbe magische Spiegelgegenstand von Terraria wurde hinzugefügt
,EXgHWI1S,291493,Dimensionsübergreifende Gedankenübertragung
,ylWD7aoA,906430,"Einfaches Skalierungsmodul, kompatibel mit Rubidium"
,TYRF9nUy,1012677,Kompatibles Patch-Set für Module der Thermoo-Serie (einschließlich Frostiful/Scorchful)
,jSFfBGeF,345729,Bei der Verwendung eines Steinschneiders kann es zu Verletzungen kommen
,vFNJtZsv,923243,Temporäre TM/HM-Skill-Maschine für Cobblemon hinzugefügt (wird offiziell aktualisiert)
,IlGAhsOM,860819,Partikeleffekte werden vollständig verstärkt
,AWtxoaQT,821626,Exklusive Hauptschnittstelle des DarkRPG-Integrationspakets
,WtcuxDNN,570025,Komplett überarbeitete Oberwelt-Biomgenerierung
,EWQifKYI,952629,"🪵 Verbesserte Bulletin-Board-Bearbeitungsfunktion: Verwenden Sie die Umschalttaste, um bei der Eingabe Zeilen umzubrechen"
,mtIxmNw5,514797,💬 Hochgradig konfigurierbares Chat-Stil- und Farb-Client-Modul
,WP5prCOu,967045,Umfangreiche Inhalte wie Himmelsinselökologie/Blöcke/Boss/Waffen hinzugefügt
,BTmup08e,867074,Hybride Baumarten
,vZoqTqwv,638535,"Erkunden Sie großartige Dungeons und mechanisch faire Bosskämpfe, die in der Welt generiert werden"
,u4pgScAU,593611,"Wechseln Sie die Haut, wenn Sie einen Spielerkopf tragen"
,tvuSEM6E,949032,Passen Sie die Intervallzeit der Hintergrundmusik an
,eQcDMJcC,487505,Über 120 neue Dekorationen hinzugefügt (einige können aufleuchten/Musik abspielen)
,ChPOe1eg,487694,Eine Sammlung verschiedener Elemente der Weltgeneration
,Wkc3lwHo,923030,Unterstützen Sie die Bibliothek für weitere RPG-Kurse und Inhaltsreihen
,WJRzpgpq,535373,"Auf der Reise des Lebens verliere ich mich in einem weglosen, dunklen Wald – sein Name ist Aylyth"
,myKgAJq6,811449,"Korrigieren Sie die Platzierung der Buch-GUI so, dass sie sich in der Mitte statt oben in der Mitte des Bildschirms befindet (Fehlerbericht: MC-61489)."
,euFF2Eux,829752,Fügt tödliche außerirdische Spezies basierend auf The Thing hinzu!
,bIGwdx6D,662563,Erhöhen Sie den Schwierigkeitsgrad des Enderdrachenkampfs
,riypeXAj,404380,Eine Vielzahl dekorativer kleiner Objektblöcke hinzugefügt
,pvxH1mSW,935975,Rüstungsset mit Piraten- und Matrosenmotiv
,4w7YR25f,1074229,Standard-Skill-Baum für den Skills-Mod von Pufferfish
,aRxXbuUE,1020000,"Verwenden Sie „Erstellen“, um die Produktion von Cobblemon-Elfenbällen zu automatisieren"
,XeEZ3fK2,1129197,Hochgradig anpassbares kostenloses Perspektivenmodul
,tVEORSsQ,922409,"Der Pfeil verschwindet nicht, nachdem er eine Kreatur getroffen hat, sondern wird als Gegenstand fallen gelassen, wenn diese stirbt."
,SvXrP8rT,912788,Optimieren Sie die Leistung des Leistungssystems
,bcIar9jW,684750,"Bestätigen Sie zweimal, bevor Sie das Spiel verlassen"
,uPKvUvm4,870166,"Benutze eine Axt, um Baumstämme in Bretter zu zerlegen!"
,172ZQNmN,412060,🌧 Stoppen Sie den Regen mit einem Ritual mit mehreren Blöcken
,P1OZGk5p,1037275,"Erlauben Sie neuen Clients, sich mit älteren Servern zu verbinden"
,Iq8JJdw9,415747,Spezialmodul für Baugruppen
,Qvd8pl5G,840010,Ein modernes Remake des klassischen Mods NuclearCraft
,6pY6oEMg,891325,Revolutionäres interaktives Aufbewahrungstaschen-Erlebnis und Variante mit extra großem Fassungsvermögen
,O6FZMbRd,992040,"Mechanische FNAF-Puppe mit Texturanimation hinzugefügt, die ursprünglich von PenguinMinerGman/mrsirsquishy erstellt wurde"
,BrgaSWzF,427486,Starry Skies ist eine moderne Rekonstruktion des MC Beta1.2.5 „Planetary Body“-Weltgenerators (größerer Maßstab und unterstützt Mods)
,oxuLaIL0,470481,Der Bildschirmwackeleffekt bei Verletzungen wurde entfernt
,3wK3z69e,895308,"Als er von der fernen Grenze von Alpha v1.0.16_02 zurückkehrt, taucht er wieder in der Welt auf"
,UUErFmkX,1121777,"JourneyMap-Plugin, das über OpenPAC beanspruchte Blöcke anzeigt"
,5ybsVotd,621022,"Verhindern Sie, dass Minecraft die Musikwiedergabe unterbricht, wenn Sie die Welt/den Server wechseln oder das Spiel pausieren"
,aur4JJio,222548,Creeper-Explosionen werden seit 2014 durch harmlose Streamer ersetzt
,Jch00SNX,550963,🍄 Pilze können unter Sonnenlicht und in jeder hellen Umgebung auf dem Boden platziert werden
,hgkxDdvz,681802,Finden oder basteln Sie eine Aufbewahrungstasche mit zufälligen Gegenständen darin
,T7XZLHGD,949719,"Einlegen, Landwirtschaft und Käse – das funktionsreiche Farmer’s Lay-Erweiterungspaket"
,j7Ux0G0U,980755,"Neue Methode hinzugefügt, um umherziehende Händler zu vertreiben"
,s2OXJvtB,379957,Verwenden Sie Vanilleblüten als pflanzbare Nutzpflanzen zur Herstellung von Basisfarbstoffen
,lO0vzQUy,843954,Waystone-Synchronisierung mit Xaeros Minimap-Wegpunkten (Fabric-Version)
,X30askCw,918784,"Das Fabric/Quilt-Modul bietet Funktionen, die dem Befehl /forge tps entsprechen"
,ejJQJnIT,698488,"Serverseitiges Kettenerfassungsmodul, kompatibel mit dem ursprünglichen Client. Inklusive Tunnelaushubfunktion"
,qlv0Nzf9,1035407,Sie werden dem furchterregenden Kürbiskopfbewohner begegnen – dieses lange Monster erscheint regelmäßig auf der Welt
,JI9mEkvq,1034791,"Eine Vielzahl neuer Bausteine wurde hinzugefügt: gefärbte Ziertöpfe, Kreide, Terrakottafliesen, Speckstein usw."
,meomOFXx,971872,Farmer's Lay's Sunflower-Erweiterung (Forge Edition)
,NEipHNYm,451682,"Beseitigen Sie die Konsolenaktualisierungsmeldung, wenn ein Dorfbewohner stirbt"
,nQR8XALE,452645,Fügen Sie einen drahtlosen Signalsender mit unbegrenzter Entfernung über alle Dimensionen hinzu
,W3k8Z0Vz,444972,Fabric-Modul: Elementsymbole größer erscheinen lassen (muss ich das sagen?)
,16DuAG4k,918751,Mechanische Kraft: Frittierte Fleischbällchen – Fügen Sie zum Kreieren einen holländischen Snack hinzu
,M0aimenU,483805,Erstellen Sie isometrische HD-Screenshots von Spielobjekten
,6jH64T6j,972299,"Finden Sie ganz einfach die modulare Kreatur des Eis- und Feuerdrachen und verabschieden Sie sich von der Mühe, mehrere Tage lang erfolglos nach dem Drachen zu suchen."
,JGFBGEcL,437603,Chorus Link: Original freundliches Teleportationsmodul basierend auf Chorus Fruit
,coItvr7r,970639,"Jedes Mal, wenn du stirbst, verlierst du ein Herz. Sobald Sie erschöpft sind, werden Sie in den Zuschauermodus gezwungen."
,lRF5nzIz,366997,"✔️ Platzieren Sie die Prismarine-Leitung vorne, optimieren Sie die Prismarine-Platzierung und andere Anpassungen"
,lHYimyfq,521557,Verbesserte Funktionen zur MC-Weltgenerierung (insbesondere Höhlensysteme)
,rbJ7eS5V,324952,Synchronisieren Sie den Server-Chat mit dem Discord-Kanal
,Yn6CkQZ8,1101642,Tragesystem montieren
,BKyMf6XK,1078985,Friendship Destroyer – Dieser Mod ist nicht einfach :)
,3JQDJrYW,1062363,Erweitern Sie das neue Möbelset im Stil der Let's Do-Kollektion
,Oo4rJCDP,831523,"Wenn Blöcke wie Pflanzen/Öfen die Simulationsentfernung verlassen, verfolgt dieses Modul weiterhin ihre Statusänderungen."
,HJJxUT16,913808,"Hahnenschrei im Morgengrauen und Wolfsgeheul in der Abenddämmerung hinzugefügt, um The Legend of Zelda zu würdigen ..."
,yp54zbH9,222896,Minecraft Arcade Item Mod
,eKxUpBGQ,367598,🌿 Kelp nährt Meerwasser wie Knochenmehl und filtert auf natürliche Weise reichhaltige Nährstoffe
,C4Kv7sHo,645121,"Hinzugefügter Fisch, der zu hochwertigen Gerichten zubereitet werden kann"
,sLN1LU6K,1119791,Optimierung der Ökologie üppiger Höhlen und Anpassung der Mooseigenschaften
,fRhq4ueb,1107609,Villager Quick Trading – Architekturportierte Version von Easier Villager Trading
,agJ56oqO,1030676,"Allen Tränken wurde eine verbesserte, langlebige Variante hinzugefügt"
,bevlcP1T,1029202,"Erstellen Sie eine Erweiterung der Eisenbahndekoration: Verkaufsautomaten, Fahrkartenautomaten und andere Bahnhofseinrichtungen"
,WjRy3Hb2,417063,Der Sitzbank-Mod fügt einen einzigartigen Picknicktisch hinzu
,jIVvzR1C,1126459,Utility-Erweiterung für Valkyrien Skies 2
,fvtFPg1k,499846,Mobs von angreifenden Spielern fernhalten (hochgradig konfigurierbar)
,vlot89Sj,275153,"Eine leichtgewichtige Bibliothek, die die Initialisierungsphase kapselt"
,xp45cyDI,509414,Da Mojang dazu nicht bereit ist ...
,t1ch52So,674881,Machen Sie den Erwerb von Netherit mit neuen Blöcken/Gegenständen/Rezepten interessanter und herausfordernder
,wF189hn9,1124096,Minimalistische Rüstungshaltbarkeitsanzeige im Originalstil (Uku-Branch-Version)
,ysaoagsq,686419,Benutzerdefiniertes Ego-Perspektivmodell
,Mulzyv9p,978748,Mo' Guns komplettes Schusswaffensortiment mit integrierten JEG-Funktionen
,5mniBzZH,834959,Basierend auf der „Tremors“-Reihe werden uralte Tiefseemonster in die MC-Welt gebracht
,5ozMQEec,546062,"Mysteriöses Drachenflammenmodul: Fügt verschiedene Drachen und Fabelwesen hinzu, die gezähmt und trainiert werden können"
